HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool,Lat,Long
Apartment,25000,140,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,124,3,2,1,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.093319,31.63791604173324
Apartment,12000,190,3,2,0,0,New Cairo,Cairo,1,1,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Studio,7000,50,1,1,3,1,El Banafseg 5,Cairo,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30.0638757,31.4831418
Apartment,55000,347,4,3,9,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,1,0,0,0,0,1,30.0521177,31.3422045
Apartment,60000,230,3,2,2,1,Eastown,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.012330300000002,31.51555386421819
Apartment,15000,150,2,2,0,1,5th Settlement,Cairo,0,1,0,1,0,0,1,0,0,0,0,1,0,0,30.0632671,31.4544799
Apartment,16000,130,3,2,3,0,Dar Misr,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.1235742,31.724585632889735
Apartment,35000,131,3,2,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,0,0,0,1,0,0,0,30.063584,31.4889939
Apartment,16000,65,2,1,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,207,3,3,1,0,Fifth Square,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,1,0,30.051085999999998,31.537079494992852
Apartment,20000,109,2,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,70000,350,3,3,7,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,15000,78,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,8500,90,2,1,4,0,Rehab City,Cairo,1,0,1,0,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,18000,82,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,9000,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,9000,89,2,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,37000,180,3,3,2,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,1,0,0,30.0632671,31.4544799
Apartment,15000,183,3,3,2,0,Madinaty,Cairo,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,8000,78,2,1,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,9000,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,124,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,8000,78,2,1,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,27000,145,3,2,1,1,Jayd,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0653358,31.52110655330324
Apartment,12000,170,3,2,1,0,Al Narges,Cairo,0,1,0,1,1,0,1,1,1,0,0,1,0,0,29.957607,31.7190836
Apartment,25000,210,3,2,2,1,Midtown,Cairo,1,1,1,1,1,1,1,1,1,0,1,1,0,0,30.0124522,31.500909086325436
Apartment,27000,100,2,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,14000,100,2,1,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,27000,100,2,1,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,4000,70,2,1,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,7000,70,3,1,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8500,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,12000,133,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,0,0,30.093319,31.63791604173324
Apartment,18000,175,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,70,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,40000,174,3,3,3,1,Eastown,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.012330300000002,31.51555386421819
Apartment,13000,131,3,2,1,0,Madinaty,Cairo,1,0,1,1,0,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,133,3,2,5,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,200,3,2,8,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Duplex,65000,284,4,3,2,1,Eastown,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,30.012330300000002,31.51555386421819
Apartment,15000,165,3,3,1,0,Madinaty,Cairo,1,0,1,1,0,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,107,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,13000,120,3,1,4,1,New Cairo,Cairo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,65000,200,3,4,0,1,Village Gardens Katameya,Cairo,1,1,1,1,1,1,1,1,1,0,1,1,0,0,30.0014688,31.5198459
Duplex,35000,143,2,3,5,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Duplex,35000,250,4,2,1,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0,42.3040807,-74.01013495333201
Apartment,17000,200,3,2,10,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,9000,91,2,1,6,0,Madinaty,Cairo,1,1,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,2200,115,3,1,2,0,Badr City,Cairo,1,0,1,0,1,0,1,0,0,0,0,0,0,0,30.142806,31.742824
Apartment,6500,120,3,1,5,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.0521177,31.3422045
Apartment,5500,140,3,1,9,0,Nasr City,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.0521177,31.3422045
Apartment,15000,150,3,2,4,0,Taj City,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.0686886,31.41454044271383
Apartment,20000,211,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,1,1,0,0,0,30.093319,31.63791604173324
Duplex,50000,330,4,3,4,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,15000,116,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,145,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,90,2,2,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,90,2,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,12500,82,2,1,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,0,0,30.093319,31.63791604173324
Apartment,12000,116,3,2,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,9500,9500,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,78,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,20000,96,2,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,30.093319,31.63791604173324
Apartment,22000,211,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,20000,211,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,8500,220,3,2,3,0,New Cairo,Cairo,1,0,1,0,0,1,1,0,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8500,96,2,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,180,3,3,2,0,El Banafseg 7,Cairo,0,1,0,0,1,0,0,1,0,1,1,0,1,0,30.0692982,31.4754707
Apartment,9500,103,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,116,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,27000,196,3,2,2,1,Family City,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.0335773,31.4850806
Apartment,15000,200,2,2,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,13000,131,3,2,1,0,Madinaty,Cairo,0,0,0,1,0,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Duplex,45000,236,3,4,0,0,Eastown,Cairo,0,0,0,0,1,0,0,1,1,1,1,1,1,0,30.012330300000002,31.51555386421819
Apartment,80000,197,3,3,2,1,Mivida,Cairo,1,1,1,1,1,1,0,1,1,1,0,0,0,0,30.00579785,31.537649320922906
Apartment,30000,92,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,27000,190,3,2,2,1,Family City,Cairo,0,1,0,1,1,0,1,0,1,1,0,1,0,0,30.0335773,31.4850806
Apartment,16000,123,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,0,1,0,0,1,0,0,30.093319,31.63791604173324
Apartment,35000,96,2,1,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,85000,240,4,4,2,1,Mivida,Cairo,1,1,1,1,1,1,1,1,1,1,0,1,0,0,30.00579785,31.537649320922906
Apartment,19000,180,3,3,1,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.063584,31.4889939
Apartment,30000,200,3,3,3,1,Mountain View Hyde Park,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,29.98737805,31.5554474
Apartment,13000,96,2,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,50000,132,2,2,2,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,20000,230,3,3,2,1,Al Narges,Cairo,0,1,0,0,1,0,0,1,1,1,1,1,1,1,29.957607,31.7190836
Apartment,9000,103,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,9000,103,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,16000,200,3,2,6,0,Nasr City,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,2500,200,3,2,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,12000,116,3,2,1,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,133,3,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,25000,103,3,2,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,1,42.3040807,-74.01013495333201
Apartment,9000,225,3,3,1,0,Obour City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.1639624,31.4783856
Apartment,20000,200,3,3,2,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,4000,140,2,1,2,0,Obour City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.1639624,31.4783856
Apartment,4500,150,3,2,1,0,Obour City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.1639624,31.4783856
Apartment,1200,140,3,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,9500,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,7000,130,3,2,2,0,Dar Misr,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.1235742,31.724585632889735
Apartment,1500,140,3,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,40000,190,3,3,0,1,Al Narges,Cairo,1,1,1,0,1,0,1,1,1,1,1,1,1,1,29.957607,31.7190836
Apartment,5000,175,3,2,2,0,Obour City,Cairo,1,0,1,0,1,0,0,0,0,0,0,0,0,0,30.1639624,31.4783856
Apartment,1000,140,3,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,10500,116,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Duplex,5900,190,3,2,3,0,Obour City,Cairo,0,1,0,0,1,0,0,0,0,0,0,1,0,0,30.1639624,31.4783856
Apartment,9000,162,3,2,3,0,R3,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0,30.0304045,31.5482001
Apartment,15000,150,3,2,3,1,Obour City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.1639624,31.4783856
Duplex,55000,350,3,3,8,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,13000,131,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,40000,400,6,3,1,0,Nasr City,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,9000,91,2,1,6,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,152,3,3,2,0,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,42.3040807,-74.01013495333201
Apartment,35000,250,4,3,2,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,15000,155,3,3,2,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,0,30.063584,31.4889939
Apartment,13000,131,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,10000,175,3,2,0,0,Al Narges,Cairo,0,1,0,1,1,0,1,0,1,0,0,1,0,0,29.957607,31.7190836
Studio,25000,76,1,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,116,3,2,1,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,42.3040807,-74.01013495333201
Apartment,1000,170,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,45000,150,2,3,2,1,Porto New Cairo,Cairo,0,1,0,1,1,0,1,1,1,0,0,1,0,0,30.0641413,31.42413429130798
Apartment,14000,220,3,2,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,35000,140,3,2,2,1,Madinaty,Cairo,0,1,0,1,1,0,1,1,1,1,1,1,0,0,30.093319,31.63791604173324
Apartment,17500,162,3,3,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,15000,280,4,2,1,1,New Cairo - El Tagamoa,Cairo,0,1,0,0,1,0,0,0,1,0,1,0,0,0,30.0573144,31.460631997147686
Apartment,13000,90,2,1,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,30000,180,3,2,3,1,New Cairo - El Tagamoa,Cairo,0,1,0,1,1,0,0,0,1,1,1,0,0,0,30.0573144,31.460631997147686
Apartment,25000,124,3,2,0,1,Madinaty,Cairo,0,1,0,1,1,0,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,175,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,1,1,0,1,30.093319,31.63791604173324
Apartment,30000,190,3,3,0,1,Village Gardens Katameya,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0014688,31.5198459
Apartment,18000,165,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,40000,90,2,2,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,7500,78,2,1,4,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,175,3,3,5,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,37000,219,3,3,3,1,New Cairo - El Tagamoa,Cairo,0,1,0,0,1,0,0,0,1,1,1,0,0,0,30.0573144,31.460631997147686
Apartment,20000,280,3,3,1,0,New Cairo,Cairo,1,0,1,1,0,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,20000,400,4,3,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,1000,119,3,3,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,30000,200,3,3,2,1,New Cairo - El Tagamoa,Cairo,0,1,0,0,1,0,0,0,1,0,1,0,0,0,30.0573144,31.460631997147686
Duplex,50000,650,5,4,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,1,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,10500,250,3,2,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Penthouse,50000,300,3,4,2,1,New Cairo - El Tagamoa,Cairo,1,1,1,0,1,0,0,1,1,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,40000,200,3,3,5,1,New Cairo - El Tagamoa,Cairo,0,1,0,1,1,0,0,0,0,0,1,0,0,0,30.0573144,31.460631997147686
Apartment,5000,120,2,1,3,1,Badr City,Cairo,1,1,1,0,1,0,0,0,1,0,0,0,0,0,30.142806,31.742824
Apartment,60000,188,3,3,1,1,Mivida,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.00579785,31.537649320922906
Apartment,14000,380,3,3,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,30000,270,3,3,1,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,1,1,1,1,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,30000,220,4,2,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,10000,200,3,2,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,20000,350,3,2,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Duplex,35000,400,3,3,1,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,26000,131,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,1,0,0,0,30.093319,31.63791604173324
Duplex,30000,420,4,3,2,0,New Cairo - El Tagamoa,Cairo,1,1,1,1,1,1,1,0,0,0,0,1,0,0,30.0573144,31.460631997147686
Apartment,70000,350,4,4,4,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,8000,120,1,1,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,15000,160,2,2,1,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,1,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,15000,160,4,2,3,0,New Cairo - El Tagamoa,Cairo,1,0,1,1,0,1,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,14000,220,3,2,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,35000,300,6,3,3,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,45000,300,4,2,1,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,40000,300,4,3,1,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,42000,400,7,3,9,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,30000,250,3,3,6,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,85000,500,4,4,1,0,Nasr City,Cairo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,15000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,60000,330,5,4,6,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,1,1,30.093319,31.63791604173324
Apartment,25000,82,2,1,0,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,0,1,1,1,0,0,30.093319,31.63791604173324
Apartment,27000,96,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,23000,70,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,18000,175,3,3,4,0,Madinaty,Cairo,1,0,0,1,1,1,1,1,0,1,1,0,0,1,30.093319,31.63791604173324
Apartment,8000,78,2,1,3,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,174,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,175,3,3,4,0,Madinaty,Cairo,1,0,0,1,1,1,1,1,0,1,1,0,1,0,30.093319,31.63791604173324
Apartment,17000,175,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.093319,31.63791604173324
Apartment,14000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,10000,116,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,6000,100,2,2,0,0,El Banafseg 11,Cairo,1,0,1,0,1,1,0,1,0,0,0,1,0,0,30.0652778,31.4833778
Apartment,20000,96,2,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Studio,7000,55,1,1,0,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,175,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,1,0,0,30.093319,31.63791604173324
Apartment,12000,135,3,2,0,0,Madinaty,Cairo,0,0,0,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,4000,70,2,1,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,30.0573144,31.460631997147686
Apartment,15000,150,3,2,4,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,1,30.0521177,31.3422045
Studio,14000,56,1,1,0,1,Rehab City,Cairo,1,1,1,1,1,0,1,1,1,0,1,0,0,0,30.063584,31.4889939
Apartment,16000,175,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Penthouse,19000,167,3,3,3,0,Fifth Square,Cairo,0,0,0,1,1,0,0,1,0,0,1,0,0,0,30.051085999999998,31.537079494992852
Apartment,12000,90,2,1,3,0,Rehab City,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,25000,140,3,3,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,70000,162,3,2,5,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,26000,131,3,3,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,131,3,2,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,30000,220,3,3,2,0,Rehab City,Cairo,1,0,1,0,1,1,1,1,0,1,0,0,0,0,30.063584,31.4889939
Apartment,22000,200,4,3,1,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,190,3,3,0,0,Al Narges,Cairo,0,1,0,0,1,0,0,1,0,1,0,0,1,0,29.957607,31.7190836
Apartment,20000,130,2,2,2,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,0,0,1,0,0,0,42.3040807,-74.01013495333201
